company_name_id,company_name,url,year_founded,city,state,country,zip_code,full_time_employees,company_type,company_category,revenue_source,business_model,social_impact,description,description_short,source_count,data_types,example_uses,data_impacts,financial_info,last_updated
pricewaterhousecoopers-pwc,PricewaterhouseCoopers (PWC),http://www.pwc.com/us/en/index.jhtml,1998,New York,NY,us,10017,"10,001+",Private,Finance & Investment,Not reported by company,Business to Business,,"PricewaterhouseCoopers is a network of firms in 158 countries that delivers quality in assurance, tax and advisory services.","PricewaterhouseCoopers is a network of firms in 158 countries that delivers quality in assurance, tax and advisory services.",101+,,,[],,2014-11-11 16:10:48.955311
programmableweb,ProgrammableWeb,http://www.programmableweb.com,2005,Seattle,WA,us,98144,11-50,Public,Data/Technology,Not reported by company,"Business to Business, Business to Consumer",,"ProgrammableWeb is a source of news and information about Internet-based application programming interfaces. It is a repository for new mashups, Web 2.0 APIs, and delivers news on the Web as Platform: it is a directory, a news source, a reference guide, and a community. The ProgrammableWeb database has over 1500 open web APIs and thousands of applications.","ProgrammableWeb is a leading directory with over 10,000 APIs and is a reference with listings of code libraries, tutorials, product reviews and more.",101+,,,[],,2014-11-12 17:50:13.795683
progressive-insurance-group,Progressive Insurance Group,http://www.progressive.com,1937,Mayfield Village,OH,us,44143,"10,001+",Public,Insurance,Not reported by company,Business to Consumer,,"Progressive is an American auto insurance group that sells insurance directly to customers online, by phone, and through local independent agents. In addition to auto insurance, Progressive offers the following types of insurance to customers throughout the country: boat/personal watercraft insurance, commercial auto insurance, motorcycle insurance, RV insurance, Segway insurance and homeowners insurance through select carriers.","Progressive is an American auto insurance group that sells insurance directly to customers online, by phone, and through local independent agents.",NA,,,[],,2014-11-11 16:21:35.429951
propeller-health,Propeller Health,http://propellerhealth.com,2010,Madison,WI,us,53703,11-50,Private,Healthcare,Not reported by company,"Business to Business, Business to Consumer",,"Propeller Health (formerly Asthmapolis) aims to improve the management of asthma, COPD and chronic respiratory diseases for patients and healthcare professionals. 

<p>Propeller Health is using inhaler sensors, mobile applications, advanced analytics and feedback to help physicians identify those patients who need more help controlling the disease before they suffer a severe and costly exacerbation. Advanced analytics, allow physicians and healthcare providers to remotely monitor patients and identify those who need more help. The sensors also provide public health agencies with the first real-time geospatial view of disease burden in the community allowing them to focus their efforts on prevention and target their resources.</p>",Propeller Health enables people with asthma to track their symptoms and triggers and better use their medication.,NA,"Geospatial/Mapping, Health/Healthcare",,[],,2014-11-20 13:54:10.010796
propublica,ProPublica,http://www.propublica.org/,2007,New York,NY,us,10006,11-50,Nonprofit,Governance,Media,Business to Consumer,,"ProPublica is an independent, non-profit newsroom that produces investigative journalism in the public interest. Our work focuses exclusively on truly important stories, stories with “moral force.” We do this by producing journalism that shines a light on exploitation of the weak by the strong and on the failures of those with power to vindicate the trust placed in them.","ProPublica is an independent, non-profit newsroom that produces investigative journalism in the public interest.",11-50,,,[],,2014-11-20 13:50:02.522969
publicengines,PublicEngines,http://www.publicengines.com/,2007,Draper,UT,us,84020,11-50,Private,Governance,Not reported by company,"Business to Business, Business to Consumer, Business to Government",,"PublicEngines' mission is to help prevent, reduce, and solve crime with easy-to-use, cloud-based solutions that facilitate crime analysis, supply actionable intelligence, and increase public engagement.

<p>The company's products include CrimeReports - a popular online crime mapping solution available; CommandCentral - a rich, intuitive, and affordable crime analytics and data visualization engine; and TipSoft - the industry's widely adopted anonymous crime tip submission and management platform.</p>","PublicEngines' mission is to help prevent, reduce, and solve crime with easy-to-use, cloud-based solutions that facilitate crime analysis, supply actionable intelligence, and increase public engagement.",101+,,,[],,2014-11-20 12:40:38.715770
pya-analytics,PYA Analytics,www.pyaanalytics.com,2013,Knoxville,TN,us,37919,11-50,Private,Research & Consulting,"Consulting, Data analysis for clients, Government contract","Business to Business, Business to Government","Healthcare access, Public safety","PYA Analytics focuses on solving the most challenging and critical problems in the healthcare and financial sectors by applying state-of-the-art analytic methods and data management methodologies. As part of our portfolio of services we work with companies and organizations on:
(1) Improving care, reducing waste, and identifying and preventing fraud and abuse.
(2) Developing data-driven business strategies through analytics and simulation.
(3) Establishing their own big data and analytic capabilities.","Given business needs, we architect the solution; analyze data; automate reporting.",11-50,"Agriculture & Food, Demographics & Social, Economics, Geospatial/Mapping, Health/Healthcare",,"[u'Cost efficiency', u'New or improved product/service', u'Revenue growth', u'New/improved research']",,2014-11-24 12:33:47.702691
qado-energy-inc,"Qado Energy, Inc.",www.qadoenergy.com,2009,Summit,NJ,us,07901,1-10,Private,Energy,"Data analysis for clients, Database licensing, Software licensing",Business to Business,,Qado Energy's mission is to provide the energy industry an advanced decision support platform that enables its participants to reliably and cost effectively reach their sustainability goals.,Qado Energy provides advanced distribution grid analytics software that enables utilities to evolve and optimize their distribution grids.,1-10,,,[],,2014-11-12 17:50:21.175127
quandl,Quandl,http://www.quandl.com,2011,,NY,us,00000,1-10,Private,Data/Technology,Not reported by company,"Business to Business, Business to Consumer",,"Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.
Quandl offers free and unlimited access to 8 million time-series datasets from 400 sources spanning finance, economics, society, health, energy, demography and more. Use our search engine to find the data you need; then get that data in any format you want, via instant download, our API, or any of 12 packages that talk directly to Quandl.","Quandl lets users search over 8,000,000 financial, economic, and social datasets.",101+,,,[],,2014-11-12 14:28:35.880407
quertle,Quertle,quertle.com,2008,Henderson,NV,us,89052,11-50,Private,Data/Technology,Software licensing,"Business to Business, Business to Consumer, academia",,"Quertle is a biomedical big data analytics leader, driving the transformation from ordinary search to discovery and analytics, to provide actionable information. Using an award-winning platform integrating artificial intelligence, quantum logic, advanced linguistics, and computational statistics, Quertle allows the user to explore over 40 million documents in a fraction of a second. Relevant results are immediately presented in formats optimized for efficient exploration and visual discovery (predictive visual tools coming Fall 2016). Individual and organizational licensing is available, as well as customization and API functions. Contact us today for your free trial!","Quertle is an information technology company that provides an award-winning, easy to use, powerful search engine for scholarly literature.",11-50,,,[],Quertle is a privately held Delaware Limited Liability Company.,2016-07-25 12:09:06.651963
quid,Quid,http://quid.com,1999,San Francisco,CA,us,94111,51-200,Private,Data/Technology,Not reported by company,"Business to Business, Business to Government",,Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.,Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.,101+,,,[],,2014-11-11 16:46:45.658638
r-r-donnelley,R R Donnelley,http://www.rrdonnelley.com,1864,Chicago,IL,us,60606,"10,001+",Public,Business & Legal Services,Not reported by company,,,"RR Donnelley is a global provider of integrated communications. The company works collaboratively with customers worldwide to develop custom communications solutions that reduce costs, drive top-line growth, enhance ROI and increase compliance. Drawing on a range of proprietary and commercially available digital and conventional technologies, the company employs a suite of leading Internet-based capabilities and other resources.

<p> The company operates primarily in the printing industry, with related product and service offerings designed to offer customers complete solutions for communicating their messages to target audiences. The company’s service offerings primarily consist of logistics, premedia, EDGAR-related and XBRL financial services and certain business outsourcing services. </p>","RR Donnelley, a global integrated communications provider, uses digital, conventional, and web-based technologies to provide premedia, printing, logistics and business process outsourcing.",101+,,,[],,2014-11-11 16:47:53.626574
rand-corporation,RAND Corporation,http://www.rand.org,1946,Santa Monica,CA,us,90401,"1,001-5,000",Nonprofit,Research & Consulting,Not reported by company,"Business to Business, Business to Government",,"The RAND Corporation is a nonprofit institution that helps improve policy and decision-making through research and analysis on issues including health, education, national security, international affairs, law and business, and the environment. RAND researchers and analysts work with decision-makers in both the public and private sectors to find solutions to today's difficult, sensitive, and important problems. Our project teams are assembled from among RAND's 950 research professionals whose collective expertise spans nearly every academic field and profession—from economics and behavioral science to medicine and engineering. Hailing from academia, government, and industry, RAND researchers combine theory with real-world experience.",The RAND Corporation is a think tank that helps improve policy and decision-making through research and analysis.,NA,,,[],"The high caliber of our researchers is well-known, as evidenced by the many Nobel Laureates who have been affiliated with RAND, either as employees, consultants, or in an advisory capacity. Approximately 1,700 people from more than 50 countries work at RAND, representing diversity in work experience; academic training; political and ideological outlook; and race, gender, and ethnicity.",2014-11-11 16:54:10.189761
rand-mcnally,Rand McNally,http://www.randmcnally.com/,1856,Skokie,IL,us,60077,201-500,Private,Geospatial/Mapping,Not reported by company,"Business to Business, Business to Consumer",,"Rand McNally specializes in maps, navigation, road travel, and trip planning. The company provides products and services for consumers, the trucking and commercial transportation market, and educators. Rand McNally's products and services include IntelliRoute truck routing software and GPS devices, a leading geography-based online subscription service for schools, printed maps and atlases.","Rand McNally specializes in maps, navigation, road travel, and trip planning; it provides products and services for consumers, the transportation market, and educators.",NA,Geospatial/Mapping,,[],,2014-11-11 16:56:30.234297
rank-and-filed,Rank and Filed,http://rankandfiled.com/,2013,,NY,us,,NA,Private,Finance & Investment,Not reported by company,,,"Rank and Filed gathers data from EDGAR, indexes it, and returns it in formats meant to help investors research, investigate and discover companies on their own.","Rank and Filed is like the Securities and Exchange Commission's EDGAR database, but for humans. It provides free access to filings and financial data.",NA,Finance,,[],,2014-11-13 14:15:36.720412
ranku,Ranku,http://goranku.com,2013,New York,NY,us,10001,1-10,sole proprietorship,Education,Not reported by company,Business to Consumer,,"Ranku’s core purpose is to provide the best search experience for students who are looking for full online degree programs. Ranku is optimized for individual users to find all the information required to make the best decision for their career. To achieve this, Ranku partners with the nation’s public, private, and state universities that are online that focus on education (not marketing) and which are centers for higher education (not call centers with a college built around it).","Ranku helps students discover, compare and connect to the best online degrees in the United States.",NA,Education,,[],,2014-11-20 13:55:11.929524
rapid-cycle-solutions,Rapid Cycle Solutions,www.rapidcyclesolutions.com,2013,Nokesville,VA,us,20181,1-10,Private,Data/Technology,IT related consulting services,"Business to Business, Business to Government",,Rapid Cycle Solutions is an innovative small business providing in-depth technical expertise to support Federal Agency mission-critical requirements. Rapid Cycle Solutions resources include professionals with multiple industry recognized certifications many with Top Secret clearances.,Rapid Cycle Solutions is an innovative small business providing technical expertise to support Federal Agency mission-critical requirements.,NA,,,[],,2014-11-12 18:22:23.853288
realtorcom,realtor.com,http://www.realtor.com/,1996,San Jose,CA,us,95113,"1,001-5,000",Public,Housing/Real Estate,Not reported by company,Business to Consumer,,"REALTOR.com is a real estate online shopping website, operated by Move, Inc., and is the official Website of the National Association of Realtors. realtor.com currently offers potential home buyers access to over four million property listings, as well as the most brokers and agents.",Realtor.com has real estate listings for millions of homes for sale in regions across the United States and Canada.,NA,,,[],,2014-11-13 15:21:44.985886
recargo,Recargo,http://www.recargo.com,2010,Venice,CA,us,90291,11-50,Private,Energy,Not reported by company,"Business to Business, Business to Consumer",,"Recargo, Inc., provides software and services for plug-in electric vehicle drivers and industry. The company's offerings include: 

PlugShare, the EV charging station finder app; 
PluginCars.com - news, reviews and discussions for the EV and plug-in hybrid community; 
GreenCharge - a free iPhone app that provides a user-friendly way to view and manage your car's charging schedule and cost; 
ChargeManager - an easy-to-use online tool for organizations managing fleets of plug-in vehicles; 
PlugInsights - a research service with the mission to amplify the voice of the driver to automakers, charging providers, utilities, and policy makers.",Recargo is a software and services company that provides guidance to drivers and industry to support the adoption and growth of plug-in car technology.,NA,Energy,,[],,2014-11-13 15:25:59.292455
recipal,ReciPal,https://www.recipal.com/,2011,,NY,us,,NA,Private,Food & Agriculture,Not reported by company,,,"ReciPal was created to simplify the lives of food businesses. Easy nutrition analysis, nutrition fact labels, ingredient lists, recipe costing, and recipe management are provided, all in the cloud and for a reasonable price. We work with up and coming food businesses, established food businesses, commercial kitchens, food business consultants, co-packers, food trucks, store fronts, students, you name it. We provide FDA approved, reliable do-it-yourself nutrition fact labels for everybody.","ReciPal works with food businesses, kitchens and consumers to conduct nutrition analysis and labelling.",NA,Agriculture & Food,,[],,2014-11-13 15:27:33.834053
redfin,Redfin,http://www.redfin.com,2004,Seattle,WA,us,98121,201-500,Private,Housing/Real Estate,Brokerage Fees,Business to Consumer,,Redfin is a company of real estate agents and software engineers on a mission to make buying or selling a home better for you.,Redfin is a company of real estate agents and software engineers on a mission to make buying or selling a home better for you.,101+,,,[],"Annual revenue growth of more than 50%. Increase of more than 100% in home-selling transactions. More than $175 million in customer savings on real estate fees.

<p>Leading investors: Tiger Global, T. Rowe Price, Greylock, DFJ, Madrona.</p>",2014-11-20 13:55:30.107277
redlaser,RedLaser,http://redlaser.com,2003,San Jose,CA,us,95126,11-50,Public,Lifestyle & Consumer,Not reported by company,Business to Consumer,,"RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device. The state-of-the-art barcode scanning technology was created specifically to deal with non-autofocus cameras, and continues to evolve with innovative mobile visual capabilities. The RedLaser application has been downloaded over 2 million times. RedLaser is an eBay company.",RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device.,NA,Geospatial/Mapping,,[],,2014-11-13 15:29:01.964386
reed-elsevier,Reed Elsevier,http://www.reedelsevier.com/Pages/Home.aspx,1880,New York,NY,us,10017,"10,001+",Public,Business & Legal Services,Not reported by company,Business to Business,,"Reed Elsevier is a global provider of information solutions for professionals. We help scientists make new discoveries, lawyers win cases, doctors save lives, corporations build commercial relationships, insurance companies assess risk, and government and financial institutions detect fraud.

<p>We achieve this by leveraging customer understanding to combine high quality content and data with analytics and technology in global platforms. </p>","Reed Elsevier is a global provider of professional information solutions that serves professional customers across industries, helping them make better decisions and be more productive.",101+,,,[],,2014-11-13 15:30:59.871351
rei-systems,REI Systems,www.reisystems.com,1989,Sterling,VA,us,20166,"501-1,000",Private,Data/Technology,"Data analysis for clients, Database licensing",,,"REI Systems delivers web-based technologies supporting open source, data analytics and presentation, and full life-cycle case management solutions in the areas of open government, grants management, performance management, and cloud implementation. We deliver reliable, effective, and innovative solutions by partnering with its customers to address complex business challenges. REI's employees seek to deliver solutions and services to empower people and make a difference.",REI Systems is a leading provider of federal open government/transparency solutions and has built many high-profile websites in the federal government.,NA,,,[],"REI is a privately held corporation with ownership held by its co-founders and an Employee Stock Ownership Plan. Our company is classified as a large business, with revenues of $72 million in 2013, and substantial growth over the past several years. Our company is healthy, with top credit ratings from Dun & Bradstreet.",2014-04-07 18:26:33.657866
relationship-science,Relationship Science,https://www.relsci.com,2010,New York,NY,us,10022,"501-1,000",Private,Business & Legal Services,Not reported by company,,,"Relationship Science (RelSci) is a business development tool that provides deep information about influential people - who they are and who they know, what you have in common with them, and most importantly, how you can gain access to them and their organizations. RelSci helps you discover new relationships, advance existing ones, and maximize every opportunity.",Relationship Science (RelSci) is a business development tool that provides deep information about influential people.,NA,,,[],,2014-11-13 15:35:25.613130
remi,Remi,www.remi.com,1980,Amherst,MA,us,01002,51-200,Private,Governance,not reported by company,"Business to Business, Business to Government",,"REMI helps government decision-makers test the economic effects of their policies before they’re implemented. Our commitment to a better understanding of the economy drives our ongoing research in economic theory and practice, software development and application, and the use of quantitative economic analysis to guide policy decisions.",Remi uses quantitative economic analysis to guide policy decisions.,NA,,,[],,2014-11-20 12:44:14.252343
retroficiency,Retroficiency,http://www.retroficiency.com,2009,Boston,MA,us,02114,11-50,Private,Energy,Not reported by company,Business to Business,,"Retroficiency enables utilities and large energy service providers to drive deeper building energy efficiency savings in less time and at lower a cost from traditional approaches. Our Building Efficiency Intelligence platform develops energy models that deliver insights and recommendations to help target buildings, engage customers, convert projects, and track opportunities more effectively and at scale.",Retroficiency enables utilities and large energy service providers to drive deeper building energy efficiency savings in less time.,NA,Energy,,[],,2014-11-13 15:44:13.231227
revaluate,Revaluate,https://revaluate.com/,2014,New York,NY,us,10022,1-10,Private,"Housing/Real Estate,","Lead generation to other businesses, Subscriptions",Business to Consumer,"Consumer empowerment, Housing access","Revaluate lets you know what it’s like to live at a specific location…before you move there.  By combining a “Carfax-like” home history report with a proprietary scoring platform, Revaluate has created a livability rating that allows buyers, renters and real estate professionals to quickly and accurately compare significant and subtle differences between properties.",Carfax meets Yelp for homes.,101+,"Agriculture & Food, Business, Consumer, Demographics & Social, Economics, Education, Energy, Environment, Finance, Geospatial/Mapping, Health/Healthcare, Housing, Legal, Public Safety, Transportation, Weather","We collect data on neighborhoods and homes from a wide range of sources about a wide range of issues.  For each address, our proprietary scoring model analysis all corresponding data, and produces a ""livability"" score.","[u'New or improved product/service', u'It is central to our business']","Earlier this year we raised a $115k convertible note.  We are currently in the process of raising a seed round.
",2014-12-18 17:20:43.499793
revelstone,Revelstone,http://www.revelstonelabs.com,2010,Parsippany,NJ,us,07054,11-50,Private,Governance,Software licensing,Business to Government,,"Revelstone's mission is to create communities of local organizations that inspire each other to improve the quality of life for their citizens. Revelstone provides a web-based performance analytics and benchmarking platform specifically designed for local governments, to fulfill this mission.    

Revelstone helps municipalities of all sizes who seek to do more with less. Revelstone Compass centralizes key performance metrics for municipal leaders to make data driven decisions based on facts, not politics, to help drive new efficiencies and improved outcomes for citizens.","Revelstone provides a web-based performance analytics, benchmarking and open data platform to enable data driven decisions.",NA,,,[],,2014-11-20 14:26:55.556390
rezolve-group,Rezolve Group,http://www.rezolvegroup.com,2007,Sacramento,CA,us,95827,11-50,Private,Education,Not reported by company,Business to Consumer,,The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,NA,Education,,[],The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,2014-11-13 15:46:44.868392
rivet-software,Rivet Software,http://rivetsoftware.com,2003,Denver,CO,us,80237,51-200,Private,Finance & Investment,Not reported by company,Business to Business,,Rivet Software provides financial reporting systems that improve the way companies create and consume financial data. Rivet’s mission remains to revolutionize global financial communications by enabling financial transparency and leveraging global standards.,"Rivet Software uses XBRL to create, exchange, present, and consume financial information for greater transparency, improved efficiencies, and reduced risk.",NA,,,[],,2014-11-13 15:47:47.488354
roadify-transit,Roadify Transit,www.roadify.com,2010,New York City,NY,us,11215,1-10,Private,Transportation,"Lead generation to other businesses, Subscriptions",Business to Consumer,,"<p>Roadify is a data platform and mobile application for transit information. Roadify uses open data to solve a universal problem—making it easy for people to learn when their bus, train, subway, etc is coming and why it’s late if it’s not there.  Roadify has the scale to provide information for public signage at transit hubs and elsewhere—including Brooklyn’s Barclays Center, New York’s City 24x7 kiosks and the Philadelphia Convention Center.  Roadify has strategic relationships with Cisco and Veolia Transportation around data management and content distribution.</p>

<p>Roadify’s model is simple:</p>

<br>1. Aggregate open real-time arrival, advisory and schedule data from transit agencies with tweets and comments from users. Distribute this content: i) through partner networks on a localized basis, such as sports and entertainment venues, hotels, retailers, outdoor display, websites and other mobile apps and ii) through our own mobile app </br>
<br>2. Build a global user base by addressing a daily, chronic, universal information need—“when is my ride coming and why is it late?”</br>
<br>3. Make it easy for 1) venues and enterprises to display this content paid for by subscription fees and 2) riders to book multi-mode urban ground transportation services from our app and partners</br>","Roadify Transit provides real-time/multi-mode arrivals, service advisories and directions for mobile apps and public signage throughout North America.",101+,,,[],"Roadify is a privately held, angel funded company.",2014-11-12 15:03:20.334350
robinson--yu,Robinson + Yu,http://www.robinsonyu.com,2011,,DC,us,,NA,,Research & Consulting,Not reported by company,,,"Robinson + Yu is a technology policy consulting firm. We help our clients harness Internet technologies to address civic problems. Among our projects, we have worked with the telecommunications ministry of a developing country to advance its open government data efforts, and with a Fortune 100 technology company to study innovations at the intersection of technology and governance. Our toolbox spans policy and law, software engineering, and advanced computer science techniques.",Robinson + Yu helps leaders build public policy that unlocks the Internet's potential while managing its risks.,NA,,,[],,2014-04-05 19:32:54.571815
russell-investments,Russell Investments,http://www.russell.com/indexes/,1936,Seattle,WA,us,98101,"1,001-5,000",Private,Finance & Investment,Not reported by company,"Business to Business, Business to Consumer",,"Russell Investments is a global asset manager working with institutional clients, independent distribution partners and individual investors to achieve their financial goals. We offer actively managed multi-asset portfolios and services that include advice, investments and implementation. 

<p>Russell also serves as a consultant to some of the largest pools of capital in the world. Our services – delivered to institutional clients, financial intermediaries and individual investors – extend across capital market insights, manager research, portfolio construction, portfolio implementation and indexes. </p>

<p>We calculate approximately 700,000 benchmarks daily, which cover 98% of the investable market globally. Approximately $4.1 trillion in assets are benchmarked to our Russell Indexes.</p>","Russell Investments provides tools to help investors build, track and trade investment portfolios.",NA,,,[],,2014-11-13 15:57:56.493058
sage-bionetworks,Sage Bionetworks,http://sagebase.org,2009,Seattle,WA,us,98109,11-50,Nonprofit,Scientific Research,"Storage, provenance, version control, and collaboration on open biological data.","Business to Business, academia",,"<p>At Sage Bionetworks, we work to redefine how complex open biological data is gathered, shared and used. Our work includes the building of platforms and services and undertaking research developing predictors relating to health. Arising in 2009 from a donation by Rosetta Inpharmatics (Merck Inc), we are a non-profit research organization based in Seattle, US and collaborate with a worldwide network. </p>

<p>We create technology platforms that facilitate collaboration on data, governance platforms that enable data sharing and reuse, run challenges to solve complex biomedical problems, perform our own cutting-edge computational biology and research, and run large-scale clinical observational studies of health.</p>","Sage Bionetworks works to redefine how complex open biological data is gathered, shared and used.",11-50,,,[],"We operate as a non-profit with grants from state and federal agencies, subcontracts with other grantees (as a cloud service provider), grants from charitable foundations, and contracts with biotechnology and pharmaceutical companies (in which we take the right to deposit data in the public domain rather than a profit). ",2014-11-20 13:38:57.050755
sap,SAP,http://www.sap.com/,1972,Newtown Square,PA,us,19073,"10,001+",Public,Data/Technology,Not reported by company,Business to Business,,SAP is a software company developing enterprise resources planning and business objects software. It provides enterprise software and software-related services to companies in more than 26 industries.,SAP is a software company developing enterprise resources planning and business objects software.,NA,,,[],,2014-11-13 15:59:40.762379
sas,SAS,http://www.sas.com/,1976,Cary,NC,us,27513,"10,001+",Private,Data/Technology,Not reported by company,Business to Business,,"SAS provides advanced analytics and data management software and services, and is a large independent vendor in the business intelligence market. SAS helps organizations anticipate business opportunities, empower action and drive impact. We do this through advanced analytics that turn data about customers, performance, financials and more into meaningful information.","SAS is a software suite developed by SAS Institute for advanced analytics, business intelligence, data management, and predictive analytics.",101+,,,[],,2014-11-13 16:01:21.266235
scale-unlimited,Scale Unlimited,http://www.scaleunlimited.com/,2006,,CA,us,,1-10,Private,Data/Technology,Not reported by company,Business to Business,,"Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.

<p>We help companies turn big data into useful information via custom data processing workflows. Our clients range from Fortune 50 companies to early stage startups. We specialize in large-scale data processing, web crawling, data mining, machine learning and search. We also provide training on the open source technologies we use, including Hadoop, Cascading and Solr. We mentor the client’s team, ensuring a smooth and successful hand-off at the end of the project. </p>

<p>Scale Unlimited builds and runs both broad and focused web crawls. We can extract structured data from unstructured web pages, apply cutting-edge machine learning to classify/cluster/filter the content, analyze the results using Hadoop, and deliver it to you via XML, searchable Solr indexes, or custom APIs. </p>","Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.",NA,,,[],,2014-11-13 16:04:24.625895
science-exchange,Science Exchange,scienceexchange.com,2011,Palo Alto,CA,us,94301,11-50,Private,Scientific Research,User fees for web or mobile access,"Business to Business, academia",,"<p>Science Exchange's mission is to improve the quality and efficiency of scientific research by using market-based incentives to promote collaboration between scientists.</p>

<p>Science Exchange is an online platform seeking to provide easy access to the global network of scientific resources and expertise. The platform functions as a marketplace helping research scientists find the expertise and services they need at other university labs, core facilities, and contract research organizations. The objective is to help improve the pace of scientific research by improving the efficiency by which researchers can search for, compare and order scientific services on an open marketplace platform.</p>

<p>For service providers, Science Exchange aims to increase utilization and quality recognition within an open marketplace. Service providers are government funded core facilities and university labs, which have difficulty in promoting services for external use, and tracking impact of services. Science Exchange helps researchers find the facility's services in a centralized platform, and increase utilization of labs that are running below capacity. The platform also allows for tracking of all work performed, and publications resulting from work performed on the site with collaborates - making management and reporting of service labs easier.</p>","Science Exchange is a marketplace for scientific collaboration, where researchers can order experiments from the world's best labs.",11-50,,,[],"<p>Science Exchange is a venture-backed company, started as part of Y Combinator, with funding from top VC firms including Andreessen Horowitz, O'Reilly AlphaTech Ventures, and Union Square Ventures. We strategically choose investment from firms like OATV, matching our open access mission.</p>

<p>We actively collaborate, participate, and support open science. We've partnered with eagle-i to improve access to government-funded resources in online directories, & established the Reproducibility Initiative to leverage our online network of service providers to validate public studies, and publish results in open access journals. We received support from nonprofits such as the Arnold Foundation to pursue these goals.</p>",2014-11-20 12:47:08.732186
seabourne,Seabourne,www.seabourneinc.com,2010,Washington DC,DC,us,20009,201-500,Private,Data/Technology,not reported by company,"Business to Business, Business to Government",,"Seabourne makes it possible to use information stored in a range of different databases and technologies to gain new insights, get new value from legacy data systems, improve decision making and power new products.","Seabourne makes it possible to use information to gain new insights, get new value from legacy data systems, improve decision making and power new products.",101+,,,[],,2014-11-13 16:14:24.037793
seeclickfix,SeeClickFix,en.seeclickfix.com,2008,New Haven,CT,us,06510,11-50,Private,Governance,"Advertising, Software licensing","Business to Consumer, Business to Government",,"SeeClickFix is a communications platform for residents to report non-emergency issues, and governments to track, manage, and reply. We aim to improve communities through transparency, collaboration, and cooperation. They say all politics is local. While we're not political, we do believe that the changes that have a real impact on our daily lives occur at the block, neighborhood, or city level. It's our goal to provide the best tools for residents and governments to communicate; regardless of size, population, and budget. SeeClickFix could not exist without the support of an amazing community of volunteers, residents, and government staff. This community, which is passionate about everything civic, makes our mission possible every day.","SeeClickFix allows anyone to report and track non-emergency issues anywhere via the internet, empowering citizens, community groups, media organizations and governments to improve their neighborhoods.",NA,,,[],,2014-11-20 14:53:24.812009
sigfig,SigFig,https://www.sigfig.com/,2008,San Francisco,CA,us,94103,11-50,Private,Finance & Investment,Not reported by company,Business to Business,,"SigFig provides an easy way to manage and improve your investments. We track individuals' financial assets and provides detailed visualizations of their investments and recommendations on how to manage them.

<p>Just sync your 410(k), IRA, trading and advisor-managed accounts to SigFig and, in less than 60 seconds, we securely pull all your investments into a single dashboard—giving you a real-time view of your investments, across all your accounts. From there, we run hundreds of tests on your investments and give you unbiased, data-driven investment advice you can use to tune-up your portfolio. Fix under-performing investments putting a dent in your retirement, eliminate costly hidden brokerage fees, and hold those managing your money accountable by seeing if they’re overcharging or under delivering.</p>",SigFig tracks individuals' financial assets and provides detailed visualizations of their investments and recommendations on how to manage them.,NA,,,[],,2014-11-13 16:15:36.969601
simple-energy,Simple Energy,http://simpleenergy.com,2010,Boulder,CO,us,80302,11-50,Private,Energy,Software licensing,Business to Business,,"Simple Energy leverages energy data analytics, individualized messaging, and leading behavioral science to motivate customers to take the actions their utilities value most. We interact with customers in real-time across the platforms people use most email, web, mobile, social, and print, to build a more dynamic relationship between utilities and their customers.","Simple Energy leverages energy data analytics, individualized messaging, and leading behavioral science to motivate customers to take the actions their utilities value most.",NA,,,[],,2014-11-12 17:55:44.355024
simpletuition,SimpleTuition,http://www.simpletuition.com/,2006,Boston,MA,us,02210,11-50,Private,Education,Not reported by company,Business to Consumer,,"SimpleTuition helps more than 10 million students a year afford higher education. The company provides tips, advice, interactive tools that ensure students plan better for college costs, pay less for college-related expenses, and be smarter about how they manage and pay back their student loans. In addition to SimpleTuition.com, the company manages ValoreBooks, SmarterBucks Rewards, and SmarterBank.",The goal of SimpleTuition is to make it easier for students and their families to afford a higher education.,NA,Education,,[],"Named Best Financial Services Site by Kiplinger's, SimpleTuition is headquartered in Boston, Mass., and is funded by Atlas Venture, Flybridge Capital Partners, and North Hill Ventures.",2014-11-20 14:01:54.856183
